ID,Inizio (YYYY-MM-DD h:min:s),Inizio (DD/MM/YYYY),Fine (YYYY-MM-DD h:min:s),Fine (DD/MM/YYYY),Year,Value (μg.m-3),Comune,Indirizzo,Air Quality Station Area,Latitudine,Longitudine,EOL Code stazione,Tipo stazione,Provincia,Provincia (nome completo),Regione,Area,Area (macro)
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-16 21:00:00,16/12/2019,2019-12-16 22:00:00,16/12/2019,2019,"45,02",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1346A_20_GC-FID_2002-07-20_00:00:00,2015-11-10 4:00:00,10/11/2015,2015-11-10 5:00:00,10/11/2015,2015,"44,98731",Siracusa,"Via Madre Teresa di Calcutta, 10, 96100 Siracusa SR, Italy",urban,"37,09129","15,28530",IT1346A,traffico,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2015-05-07 6:00:00,07/05/2015,2015-05-07 7:00:00,07/05/2015,2015,"44,96576",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-08-17 0:00:00,17/08/2023,2023-08-17 1:00:00,17/08/2023,2023,"44,87",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-15 21:00:00,15/07/2021,2021-07-15 22:00:00,15/07/2021,2021,"44,8699",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-21 14:00:00,21/12/2019,2019-12-21 15:00:00,21/12/2019,2019,"44,84",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-26 22:00:00,26/01/2018,2018-01-26 23:00:00,26/01/2018,2018,"44,8",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-28 23:00:00,28/01/2018,2018-01-29 0:00:00,29/01/2018,2018,"44,8",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-19 20:00:00,19/12/2019,2019-12-19 21:00:00,19/12/2019,2019,"44,8",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-07-27 1:00:00,27/07/2023,2023-07-27 2:00:00,27/07/2023,2023,"44,78",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-08-25 5:00:00,25/08/2023,2023-08-25 6:00:00,25/08/2023,2023,"44,78",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2018-06-28 19:00:00,28/06/2018,2018-06-28 20:00:00,28/06/2018,2018,"44,77",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-11-24 22:00:00,24/11/2017,2017-11-24 23:00:00,24/11/2017,2017,"44,7",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2020-09-19 9:00:00,19/09/2020,2020-09-19 10:00:00,19/09/2020,2020,"44,68",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-16 0:00:00,16/07/2021,2021-07-16 1:00:00,16/07/2021,2021,"44,6672",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-05-25 1:00:00,25/05/2020,2020-05-25 2:00:00,25/05/2020,2020,"44,63716",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-18 17:00:00,18/04/2018,2018-04-18 18:00:00,18/04/2018,2018,"44,6",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT2271A_20_GC-PID_2016-04-22_00:00:00,2018-03-11 1:00:00,11/03/2018,2018-03-11 2:00:00,11/03/2018,2018,"44,6",Aversa,"Murale artistico, Via Ettore Corcioni, 86, 81031 Aversa CE, Italy",urban,"40,97548","14,21140",IT2271A,traffico,CE,Caserta,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-28 22:00:00,28/01/2018,2018-01-28 23:00:00,28/01/2018,2018,"44,5",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2227A_20_GC-PID_2015-05-01_00:00:00,2017-01-01 3:00:00,01/01/2017,2017-01-01 4:00:00,01/01/2017,2017,"44,4",Avellino,"Via Piave, 11, 83100 Avellino AV, Italy",urban,"40,91882","14,78553",IT2227A,traffico,AV,Avellino,Campania,Sud,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-18 4:00:00,18/03/2020,2020-03-18 5:00:00,18/03/2020,2020,"44,34",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-05-07 5:00:00,07/05/2020,2020-05-07 6:00:00,07/05/2020,2020,"44,32099",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1346A_20_GC-FID_2002-07-20_00:00:00,2015-01-16 6:00:00,16/01/2015,2015-01-16 7:00:00,16/01/2015,2015,"44,29097",Siracusa,"Via Madre Teresa di Calcutta, 10, 96100 Siracusa SR, Italy",urban,"37,09129","15,28530",IT1346A,traffico,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-07-07 1:00:00,07/07/2020,2020-07-07 2:00:00,07/07/2020,2020,"44,26037",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2030A_20_GC-FID_2010-01-01_00:00:00,2017-05-15 10:00:00,15/05/2017,2017-05-15 11:00:00,15/05/2017,2017,"44,237924",Gela,"km 269.100, SN, 93012 Gela CL, Italy",suburban,"37,05587","14,29714",IT2030A,fondo,CL,Caltanissetta,Sicilia,Isole,Sud e isole
SPO.IT1860A_20_GC-FID_2012-06-20_00:00:00,2019-01-12 14:00:00,12/01/2019,2019-01-12 15:00:00,12/01/2019,2019,"44,2",Spoleto,"P.Garibaldi, 06049 Spoleto PG, Italy",urban,"42,73972","12,73722",IT1860A,fondo,PG,Perugia,Umbria,Centro,Centro
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-03 4:00:00,03/08/2021,2021-08-03 5:00:00,03/08/2021,2021,"44,182",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-15 20:00:00,15/01/2018,2018-01-15 21:00:00,15/01/2018,2018,"44,1",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-09 0:00:00,09/07/2021,2021-07-09 1:00:00,09/07/2021,2021,"44,0823",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-06-29 5:00:00,29/06/2020,2020-06-29 6:00:00,29/06/2020,2020,"44,03257",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2021-08-03 4:00:00,03/08/2021,2021-08-03 5:00:00,03/08/2021,2021,"43,9951",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0863A_20_GC-PID_1998-09-11_00:00:00,2022-06-07 4:00:00,07/06/2022,2022-06-07 5:00:00,07/06/2022,2022,"43,86301",Viterbo,"Viale Raniero Capocci, 74, 01100 Viterbo VT, Italy",urban,"42,42212","12,10920",IT0863A,traffico,VT,Viterbo,Lazio,Centro,Centro
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-06-26 0:00:00,26/06/2021,2021-06-26 1:00:00,26/06/2021,2021,"43,8575",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2019-04-24 11:00:00,24/04/2019,2019-04-24 12:00:00,24/04/2019,2019,"43,8",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-05 23:00:00,05/08/2021,2021-08-06 0:00:00,06/08/2021,2021,"43,783",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2015-05-03 6:00:00,03/05/2015,2015-05-03 7:00:00,03/05/2015,2015,"43,743875",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2012A_20_GC-PID_2010-02-24_00:00:00,2022-05-19 2:00:00,19/05/2022,2022-05-19 3:00:00,19/05/2022,2022,"43,72866",La Massimina-Casal Lumbroso,"Via Benvenuto Griziotti, 48, 00166 La Massimina-Casal Lumbroso RM, Italy",suburban,"41,87478","12,34559",IT2012A,fondo,RM,Roma,Lazio,Centro,Centro
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2019-01-16 22:00:00,16/01/2019,2019-01-16 23:00:00,16/01/2019,2019,"43,7",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00,2015-12-23 17:00:00,23/12/2015,2015-12-23 18:00:00,23/12/2015,2015,"43,688093",Giammoro,"Via Gabbia, 15, 98042 Giammoro ME, Italy",urban,"38,20556","15,31006",IT1794A,fondo,ME,Messina,Sicilia,Isole,Sud e isole
SPO.IT0692A_20_GC-PID_2009-01-01_00:00:00,2021-10-07 4:00:00,07/10/2021,2021-10-07 5:00:00,07/10/2021,2021,"43,66372",Sannazzaro de' Burgondi,"Via Bigli, 28, 27039 Sannazzaro de' Burgondi PV, Italy",urban,"45,10167","8,90556",IT0692A,industriale,PV,Pavia,Lombardia,Nord-ovest,Nord
SPO.IT1822A_20_GC-FID_2009-07-01_00:00:00,2013-12-10 0:00:00,10/12/2013,2013-12-10 1:00:00,10/12/2013,2013,"43,66",Andria,"Via Solferino, 109, 76123 Andria BT, Italy",urban,"41,23167","16,29167",IT1822A,traffico,BT,Barletta-Andria-Trani,Puglia,Sud,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2020-04-26 7:00:00,26/04/2020,2020-04-26 8:00:00,26/04/2020,2020,"43,6293",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2271A_20_GC-PID_2016-04-22_00:00:00,2017-12-06 0:00:00,06/12/2017,2017-12-06 1:00:00,06/12/2017,2017,"43,6",Aversa,"Murale artistico, Via Ettore Corcioni, 86, 81031 Aversa CE, Italy",urban,"40,97548","14,21140",IT2271A,traffico,CE,Caserta,Campania,Sud,Sud e isole
SPO.IT2271A_20_GC-PID_2016-04-22_00:00:00,2017-12-06 22:00:00,06/12/2017,2017-12-06 23:00:00,06/12/2017,2017,"43,6",Aversa,"Murale artistico, Via Ettore Corcioni, 86, 81031 Aversa CE, Italy",urban,"40,97548","14,21140",IT2271A,traffico,CE,Caserta,Campania,Sud,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2019-06-06 22:00:00,06/06/2019,2019-06-06 23:00:00,06/06/2019,2019,"43,59",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1895A_20_GC-FID_2007-01-10_00:00:00,2019-12-13 10:00:00,13/12/2019,2019-12-13 11:00:00,13/12/2019,2019,"43,55",Pisticci Scalo,"Via Ravenna, 1, 75010 Pisticci Scalo MT, Italy",rural,"40,42038","16,54843",IT1895A,industriale,MT,Matera,Basilicata,Sud,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-20 19:00:00,20/12/2019,2019-12-20 20:00:00,20/12/2019,2019,"43,51",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-19 12:00:00,19/12/2019,2019-12-19 13:00:00,19/12/2019,2019,"43,48",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-23 15:00:00,23/03/2020,2020-03-23 16:00:00,23/03/2020,2020,"43,46",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-16 12:00:00,16/12/2019,2019-12-16 13:00:00,16/12/2019,2019,"43,43",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-28 21:00:00,28/01/2018,2018-01-28 22:00:00,28/01/2018,2018,"43,4",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-16 23:00:00,16/12/2019,2019-12-17 0:00:00,17/12/2019,2019,"43,39",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-10 22:00:00,10/07/2021,2021-07-10 23:00:00,10/07/2021,2021,"43,3492",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-15 0:00:00,15/01/2018,2018-01-15 1:00:00,15/01/2018,2018,"43,3",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-27 20:00:00,27/01/2018,2018-01-27 21:00:00,27/01/2018,2018,"43,3",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-05 19:00:00,05/08/2021,2021-08-05 20:00:00,05/08/2021,2021,"43,2535",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00,2015-01-07 9:00:00,07/01/2015,2015-01-07 10:00:00,07/01/2015,2015,"43,198438",Giammoro,"Via Gabbia, 15, 98042 Giammoro ME, Italy",urban,"38,20556","15,31006",IT1794A,fondo,ME,Messina,Sicilia,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-20 13:00:00,20/12/2019,2019-12-20 14:00:00,20/12/2019,2019,"43,19",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2016-01-09 7:00:00,09/01/2016,2016-01-09 8:00:00,09/01/2016,2016,"43,185176",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00,2016-12-23 17:00:00,23/12/2016,2016-12-23 18:00:00,23/12/2016,2016,"43,149032",Giammoro,"Via Gabbia, 15, 98042 Giammoro ME, Italy",urban,"38,20556","15,31006",IT1794A,fondo,ME,Messina,Sicilia,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-19 9:00:00,19/12/2019,2019-12-19 10:00:00,19/12/2019,2019,"43,13",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-19 11:00:00,19/12/2019,2019-12-19 12:00:00,19/12/2019,2019,"43,13",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-07-31 8:00:00,31/07/2023,2023-07-31 9:00:00,31/07/2023,2023,"43,12",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-25 20:00:00,25/01/2018,2018-01-25 21:00:00,25/01/2018,2018,"43,1",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2017-05-15 3:00:00,15/05/2017,2017-05-15 4:00:00,15/05/2017,2017,"43,048146",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-02-03 7:00:00,03/02/2023,2023-02-03 8:00:00,03/02/2023,2023,"43,03",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-16 19:00:00,16/04/2018,2018-04-16 20:00:00,16/04/2018,2018,43,Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2020-06-14 7:00:00,14/06/2020,2020-06-14 8:00:00,14/06/2020,2020,"42,98769",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1890A_20_GC-FID_2008-05-14_00:00:00,2016-05-19 16:00:00,19/05/2016,2016-05-19 17:00:00,19/05/2016,2016,"42,952954",Enna,"Via del Vallone, 10, 94100 Enna EN, Italy",urban,"37,56412","14,28146",IT1890A,fondo,EN,Enna,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-05 0:00:00,05/08/2021,2021-08-05 1:00:00,05/08/2021,2021,"42,9403",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2020-05-13 20:00:00,13/05/2020,2020-05-13 21:00:00,13/05/2020,2020,"42,93824",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2018-04-21 5:00:00,21/04/2018,2018-04-21 6:00:00,21/04/2018,2018,"42,93",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2015-04-18 9:00:00,18/04/2015,2015-04-18 10:00:00,18/04/2015,2015,"42,867781",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-06-14 5:00:00,14/06/2020,2020-06-14 6:00:00,14/06/2020,2020,"42,84787",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2019-01-16 23:00:00,16/01/2019,2019-01-17 0:00:00,17/01/2019,2019,"42,8",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2022-12-18 2:00:00,18/12/2022,2022-12-18 3:00:00,18/12/2022,2022,"42,79",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-03 1:00:00,03/07/2021,2021-07-03 2:00:00,03/07/2021,2021,"42,7842",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1822A_20_GC-FID_2009-07-01_00:00:00,2013-12-20 10:00:00,20/12/2013,2013-12-20 11:00:00,20/12/2013,2013,"42,78",Andria,"Via Solferino, 109, 76123 Andria BT, Italy",urban,"41,23167","16,29167",IT1822A,traffico,BT,Barletta-Andria-Trani,Puglia,Sud,Sud e isole
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-04-21 10:00:00,21/04/2018,2018-04-21 11:00:00,21/04/2018,2018,"42,77933",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1887A_20_GC-PID_2015-01-01_00:00:00,2015-05-16 6:00:00,16/05/2015,2015-05-16 7:00:00,16/05/2015,2015,"42,71",Genova,"Piazza Dinegro, 4r, 16126 Genova GE, Italy",urban,"44,41394","8,91193",IT1887A,traffico,GE,Genova,Liguria,Nord-ovest,Nord
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-11-24 20:00:00,24/11/2017,2017-11-24 21:00:00,24/11/2017,2017,"42,7",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2094A_20_GC-PID_2015-09-11_00:00:00,2021-08-11 0:00:00,11/08/2021,2021-08-11 1:00:00,11/08/2021,2021,"42,68",Mammola,"96RM+9R Mammola, Metropolitan City of Reggio Calabria, Italy",rural-regional,"38,39092","16,23452",IT2094A,fondo,RC,Reggio Calabria,Calabria,Sud,Sud e isole
SPO.IT1440A_20_GC-FID_1983-05-02_00:00:00,2022-05-23 12:00:00,23/05/2022,2022-05-23 13:00:00,23/05/2022,2022,"42,5859",Belvedere,"Piazza Eurialo, 4, 96100 Belvedere SR, Italy",suburban,"37,09397","15,20871",IT1440A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
